id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
30675993,"Entire luxury Toronto 2 bedroom, 2 storey suite",201577022,Stela,,Greenwood-Coxwell,43.68125,-79.33067,Entire home/apt,,28,130,2020-03-08,1.98,2,0,0,
30677861,Superhost Self-Check-In Quiet Private Room #1,228311136,Kuinai,,Glenfield-Jane Heights,43.74237944033729,-79.52075479738053,Private room,62,1,208,2024-05-03,3.17,6,5,44,STR-2010-HPRRVK
30693319,Quaint Convenient Cabbagetown Cottage,9745854,David,,Cabbagetown-South St.James Town,43.66501,-79.36443,Entire home/apt,,28,2,2019-02-05,0.03,1,0,0,
30704574,❤️ Victoria 2 Bedrooms Basement Suite ❤️,32044025,Toronto,,Wexford/Maryvale,43.73888,-79.30496,Entire home/apt,130,29,8,2021-10-20,0.13,15,274,0,
30709792,Jr. 1 bedroom apartment for rent near subway!,161524094,Andrea,,North Riverdale,43.67473,-79.35466,Entire home/apt,,28,5,2019-06-24,0.08,1,365,0,
30712818,Park side house private bedroom/own bathroom,158845610,Jane,,Rouge,43.7922,-79.12956,Private room,65,31,5,2023-08-24,0.09,1,87,2,
30717768,Yonge & Eglinton Suite,23250123,T Andrew,,Yonge-Eglinton,43.706042896993544,-79.40545742542945,Entire home/apt,,2,31,2024-04-28,0.50,1,6,25,STR-2211-GSXPHV
30734252,Centrally Located 2 Bedroom+Den House in the Annex,10899471,Stephanie,,Annex,43.67044,-79.4133,Entire home/apt,,28,6,2024-03-20,0.09,3,0,2,STR-2301-HDPDVW
30739386,Large & Bright 2BR+Den in Midtown w/ Free Parking,34077078,Bernard,,Mount Pleasant West,43.70790342402285,-79.39499806769265,Entire home/apt,285,2,129,2024-04-20,1.98,1,185,23,STR-2012-GDVHHF
30762389,Pet Friendly Townhouse,62368405,Minnie,,Annex,43.67013,-79.40588,Entire home/apt,,28,0,,,1,0,0,
30771374,Most Picturesque part of Toronto * Great Wifi,45741454,Elfrida,,High Park-Swansea,43.63793,-79.4678,Entire home/apt,,28,4,2020-09-30,0.07,1,0,0,
30775614,"Forest Hill ,Midtown Toronto ON",230269687,Aida,,Casa Loma,43.68679,-79.40767,Entire home/apt,100,28,31,2019-12-22,0.47,1,365,0,
30796026,Chic condo in the heart of Toronto,27881387,Megan Joy,,Waterfront Communities-The Island,43.64561,-79.37459,Entire home/apt,,28,3,2019-03-10,0.05,1,0,0,
30799826,Yanny's house,230424045,Jenny,,Waterfront Communities-The Island,43.64218,-79.37802,Private room,,28,0,,,1,0,0,
30802551,Luxury Toronto Downtown Condo with Private Terrace,410552503,Dalip,,Niagara,43.637543463502816,-79.40367799127566,Entire home/apt,390,28,135,2023-06-17,2.05,1,0,3,STR-2106-GWHPHH
30813599,Modern Downtown Toronto Studio,81888608,Claudia,,Moss Park,43.65217,-79.36559,Entire home/apt,,28,5,2020-09-13,0.10,1,0,0,
30823545,.One queen bed room close to Sheppard Yonge subway,228782643,Wei,,Lansing-Westgate,43.75907,-79.42601,Private room,33,28,10,2022-05-19,0.15,2,323,0,
30824229,Luxury (1BR) Yorkville Apartment (w/parking),27957529,Alexandra,,Annex,43.67032,-79.39443,Entire home/apt,,28,92,2020-03-11,1.41,1,0,0,
30824483,Luxurious 1 Bedroom & 1 Bathroom,161218461,Mary,,Waterfront Communities-The Island,43.63929,-79.39712,Private room,,28,0,,,2,0,0,
30848712,NEW!  Modern walk out Little Italy/Dundas West,230645099,Demi,,Little Portugal,43.65166,-79.42755,Entire home/apt,,120,4,2019-11-06,0.06,1,0,0,
30849866,"Awesome Location, Funky Space",6540835,James,,Waterfront Communities-The Island,43.64614,-79.40045,Entire home/apt,119,28,190,2024-04-24,2.97,12,142,6,STR-2112-FFJXVB
30851224,1st floor house apartment in safe central area,215027292,William,,Palmerston-Little Italy,43.65901,-79.40998,Entire home/apt,100,28,93,2023-05-31,1.44,7,97,1,STR-2012-JDRVHM
30880845,Heart of the City,1805882,Elisabeth,,Church-Yonge Corridor,43.65385,-79.37968,Entire home/apt,,28,0,,,3,0,0,Exempt
30883484,Cozy Oasis in the heart of Toronto,206538751,Diana,,Waterfront Communities-The Island,43.64245,-79.4009,Entire home/apt,,28,4,2019-09-18,0.06,1,0,0,
30890401,Relaxing one bedroom apartment,230854114,Amir,,Taylor-Massey,43.69453,-79.29247,Private room,,28,0,,,1,0,0,
30893360,Cozy space in Trinity Bellwoods,144519,Magali,,Trinity-Bellwoods,43.65108,-79.41093,Private room,132,2,12,2023-12-31,0.18,1,6,3,STR-2306-GVBPHV
30913614,"Toronto Downtown East, Private Bedroom",231023760,Jojo,,North Riverdale,43.66749,-79.34859,Private room,,28,0,,,1,0,0,
30913629,Downtown condo with a panoramic view of the city,33247720,Katie,,Regent Park,43.65893,-79.36335,Entire home/apt,,28,4,2019-12-29,0.06,1,0,0,
30952695,HumberBay Park! Airport!  Downtown Toronto! Clean!,225820853,Babs,,Mimico (includes Humber Bay Shores),43.62232,-79.48171,Entire home/apt,108,31,72,2024-04-25,1.11,1,275,5,
30954518,"Peaceful neighborhood, room for rent",72100011,Joyce,,Malvern,43.79164,-79.23004,Private room,,28,2,2019-08-31,0.03,1,0,0,
30956947,Relaxing Getaway - Private bedroom with Breakfast,20363967,Bobbi & Emily,,Birchcliffe-Cliffside,43.70084,-79.25722,Private room,,28,33,2020-03-05,0.51,2,0,0,
30959470,Condo at Charismatic Distillery District,231333476,Fabian,,Waterfront Communities-The Island,43.6495,-79.35893,Entire home/apt,,28,0,,,1,0,0,
30960153,Cozy apartment two blocks from Eaton Center,169387271,Rosi,,Church-Yonge Corridor,43.65905,-79.38138,Entire home/apt,,28,22,2020-03-15,0.35,1,0,0,
30963937,Clean & Cosy Room apartment place to feel at home,114527105,Beatriz,,Mount Pleasant East,43.7015,-79.37518,Private room,,28,0,,,1,0,0,
30968183,Amazing place,231148239,Husien,,Wexford/Maryvale,43.74767,-79.30831,Entire home/apt,,28,0,,,1,0,0,
30976235,"Downtown, bright, boutique condo",5900068,Dorothy,,Church-Yonge Corridor,43.66598202107302,-79.38311252745093,Entire home/apt,250,2,84,2024-04-15,1.38,1,47,33,STR-2401-FPMRVQ
30983620,"Cozy Private Room, short walk to Woodbine Subway",4767435,Ekaterina,,Woodbine-Lumsden,43.69502,-79.3153,Private room,65,7,45,2024-04-16,0.70,3,152,15,STR-2010-HXDRPL
30994473,Fully Furnished-2 Bed/2 Bth Condo-Yonge & Eglinton,169697179,DelSuites,,Mount Pleasant West,43.70807,-79.3972,Entire home/apt,,30,2,2020-12-16,0.03,27,271,0,
30995978,Quaint 1 bdrm+1 bath in upscale Yorkville Toronto,231506008,Ivana,,Annex,43.67163,-79.38903,Entire home/apt,85,28,48,2024-03-11,0.76,1,123,5,
30998857,Spacious home minutes from everything!,43976890,Carol,,Old East York,43.69357,-79.3491,Entire home/apt,,28,16,2023-01-15,0.25,2,128,0,
31001497,"New、Clean and comfortable room 01, good location!",231531116,Vella,,Pleasant View,43.78931,-79.33021,Private room,50,30,23,2024-03-31,0.35,6,31,4,
31002820,Entire Studio with kitchen on Yonge and Dundas,41043270,Adam (And Jane),,Church-Yonge Corridor,43.65344,-79.3795,Entire home/apt,140,40,14,2024-03-30,0.21,2,33,2,STR-4321-FEDCBA
31013111,Superhost King Self-Check-In Quiet Private Room #2,228311136,Kuinai,,Glenfield-Jane Heights,43.74271170227023,-79.52068566949295,Private room,63,1,272,2024-05-06,4.20,6,8,73,STR-2010-HPRRVK
31018849,Minimal place in downtown toronto.,202071963,Neal,,Cabbagetown-South St.James Town,43.66413,-79.37626,Private room,59,29,88,2024-05-03,1.35,5,84,1,
31018919,2 Bed Apartment Parking,45941554,Nataliya,,Stonegate-Queensway,43.62543370140943,-79.50956114017744,Entire home/apt,189,28,120,2023-07-21,1.93,1,180,7,STR-2307-GJPPHS
31024643,Cozy single family home,62028542,Hilda,,Yonge-Eglinton,43.6993,-79.3998,Entire home/apt,,28,0,,,1,0,0,
31026575,"New、Clean and comfortable room 02, good location!",231531116,Vella,,Pleasant View,43.78917,-79.32981,Private room,51,30,19,2022-10-30,0.29,6,281,0,
31027116,"New、Clean and comfortable room 03, good location!",231531116,Vella,,L'Amoreaux,43.79143,-79.32971,Private room,53,30,14,2024-01-31,0.21,6,128,1,STR-2010-HLDRVK
31031588,Finch Subway 2Bed 2Bath Roomy Condo w/Free Parking,153276698,Yu,,Willowdale East,43.7752003638912,-79.41434589658911,Entire home/apt,260,2,58,2024-05-03,0.89,2,107,16,STR-2206-FPHXVC
31038042,"Stylish, Cozy 1br Home Away From Home",1723300,Steve,,Moss Park,43.65149,-79.36811,Entire home/apt,128,120,5,2023-11-18,0.08,1,203,2,
31066202,King West Triplex Upper PVT APT 1 BDRM w Parking,37409645,Navid,,Niagara,43.64208,-79.40685,Entire home/apt,151,28,27,2023-12-01,0.42,3,35,1,
31069300,"Private Studio Rm, Big Bright Apt: Great Location",3879545,Sarah,,Church-Yonge Corridor,43.65503,-79.37439,Private room,,28,41,2020-01-10,0.63,3,0,0,
31069699,Female room,212642921,Sabah,,Junction Area,43.67264,-79.47459,Private room,,28,16,2020-02-29,0.25,3,0,0,
31087728,"Toronto Danforth Woodbine Subway 3 BR, 2 Bath Apt",111033878,Cameron,,Woodbine Corridor,43.68466,-79.3138,Entire home/apt,,28,6,2021-10-31,0.09,3,225,0,
31098434,Perfectly located 2 bed apt in heart of Toronto,1551011,Ian,,Niagara,43.63957,-79.41692,Entire home/apt,,28,2,2019-05-20,0.03,1,0,0,
31104289,"Million Dollar Views, Free Parking & Swimming Pool",53214957,Rena,,Niagara,43.63553,-79.40428,Entire home/apt,294,5,83,2024-05-06,1.29,1,60,25,STR-2203-FSTKVC
31112902,Two story home & garden in vibrant neighbourhood,43108777,Jessica,,University,43.66073,-79.40918,Entire home/apt,169,2,126,2024-05-05,1.99,1,18,41,STR-2203-HPBVHK
31120311,"Trendy, cozy spot on Queen St West!",27656868,Justine,,Niagara,43.64483,-79.40855,Entire home/apt,,28,0,,,1,0,0,
31124733,Happy home 1,146386026,Mohamed,,Don Valley Village,43.78838,-79.36041,Private room,50,28,8,2020-03-09,0.15,3,365,0,
31124779,MasterBedroom en-suite bathroom CN tower Lake view,232595103,Elham,,Niagara,43.63957,-79.41667,Private room,199,1,138,2024-04-28,2.12,5,87,31,STR-2009-FFJKPB
31124856,Happy home 2,146386026,Mohamed,,Don Valley Village,43.78855,-79.36241,Private room,70,28,10,2022-06-04,0.15,3,89,0,
31132652,"Yorkville, Torontonian luxurious lifestyle",57270164,Zhiye,,Annex,43.67137,-79.38871,Entire home/apt,,28,0,,,1,0,0,
31146323,TreeTops! Sunny Home for 10-16. HighParkHomes .ca,225294394,Daphne,,Roncesvalles,43.64353,-79.43985,Entire home/apt,249,1,107,2024-04-14,1.85,1,42,44,STR-2205-GDRDVF
31147005,"Cozy and warm suite, close to Airport",173657094,Tetyana,,Eringate-Centennial-West Deane,43.66993,-79.5631,Entire home/apt,,28,27,2019-08-19,0.41,2,0,0,
31151644,Beautiful-cozy place near Pearson airport Toronto,112483851,Mohit,,West Humber-Clairville,43.73859,-79.59829,Private room,,28,49,2019-12-21,0.75,1,0,0,
31165405,Entire Townhouse - Beautiful 2 bedroom 2 floor,232945600,Feroz,,Willowridge-Martingrove-Richview,43.6775,-79.56406,Entire home/apt,,29,38,2020-05-31,0.61,1,0,0,
31168857,Sunny Junction/High Park Room 5 min walk to subway,232977526,Steph,,High Park North,43.65751,-79.47052,Private room,,28,5,2019-02-17,0.08,1,0,0,
31176887,North York Centre very good view master room,32231749,Miranda,,Willowdale East,43.77027,-79.41242,Private room,,28,0,,,1,0,0,
31177650,231 Fort York Blvd,95425399,Trupti,,Niagara,43.63626,-79.40561,Entire home/apt,,28,0,,,1,0,0,
31194211,Rooms in a modern house near downtown Toronto,233237200,Pas,,Oakridge,43.69893,-79.27814,Private room,55,30,35,2024-04-12,0.54,1,67,1,
31195264,❤️Victoria Executive 1  from 2 bedroom Basement❤️,32044025,Toronto,,Wexford/Maryvale,43.73879,-79.3059,Private room,49,28,3,2019-12-14,0.05,15,365,0,
31206638,Spacious 2-bed apartment in Roncesvalles Village,107399592,Suzanne,,Roncesvalles,43.6446367,-79.4446066,Entire home/apt,,28,74,2023-12-23,1.17,1,0,3,STR-2208-FKYPHB
31209947,"Cozy 2 Bdrm Private apartment in Riverside, TO.",66502522,Fred,,South Riverdale,43.66417,-79.34944,Entire home/apt,150,3,111,2024-05-05,1.77,2,16,13,STR-2309-GDGKVS
31210490,High Park room in appt overlooking the park.,5596272,Winifred,,High Park-Swansea,43.65085,-79.45759,Private room,74,28,57,2024-04-08,0.90,1,47,2,
31211016,By the lake,99061985,Stefania,,Long Branch,43.58701,-79.54086,Entire home/apt,110,28,60,2023-08-30,0.98,2,281,1,STR-2111-FQWVHC
31220912,Homey beautiful Private apartment.,233511796,Susan,,Yonge-St.Clair,43.68737,-79.39886,Entire home/apt,100,28,3,2020-01-06,0.05,1,135,0,
31221004,Private room with shared washroom.,36382621,Ping,,West Hill,43.76556,-79.17969,Private room,50,28,18,2024-03-01,0.28,1,266,2,
31221342,Modern 2-Bedroom Retreat in Downtown Toronto,26842341,Imran,,North St.James Town,43.67116,-79.37209,Entire home/apt,95,28,106,2024-03-01,1.64,2,162,3,
31222461,"modern 2BD, Cozy basement",233527069,Roya,,Parkwoods-Donalda,43.74829,-79.32349,Entire home/apt,110,28,215,2023-10-14,3.31,1,88,2,STR-2011-GYJKVH
31223477,A,233531084,Mia,,Pleasant View,43.78824,-79.34056,Private room,,28,0,,,3,0,0,
31237272,Modern Style 1 Bedroom In Bungalow House,32044025,Toronto,,Pelmo Park-Humberlea,43.70999,-79.51809,Private room,,30,0,,,15,0,0,
31239149,beautiful cozy 1 bdrm + steps away from the lake,19467348,Keshav,,Mimico (includes Humber Bay Shores),43.62455,-79.47928,Private room,,28,0,,,1,0,0,
31240754,Elegant 3Bd Home - Trendy Downtown South Riverdale,88334019,Elissa,,South Riverdale,43.66353,-79.35255,Entire home/apt,,28,2,2019-12-30,0.04,1,0,0,
31241566,Cosy comfort,17541993,Amin,,Victoria Village,43.73246,-79.31402,Entire home/apt,,28,25,2019-06-06,0.39,1,0,0,
31242824,Cozy Retro Retreat in Trendy Leslieville,45407009,Cynthia,,South Riverdale,43.6687,-79.33425,Private room,150,28,97,2024-03-10,1.52,1,363,3,STR-2401-HMVXVX
31242978,West Queen West Upper 1 Bedroom Flat w roof deck,4905778,Christina,,Little Portugal,43.64614,-79.42608,Entire home/apt,110,28,12,2024-03-10,0.19,2,56,4,
31250753,Perfect Home for Families in Toronto(5+1 bedrooms),29595236,Christine,,Markland Wood,43.63522,-79.57757,Entire home/apt,,3,5,2022-08-29,0.09,1,96,0,STR-2401-GKXDVT
31255266,Morden Private room and washroom,223552377,Dumebi,,Islington-City Centre West,43.63437,-79.54066,Private room,,28,7,2019-05-10,0.11,1,0,0,
31256914,"Ideally located, 1 bedroom in boutique building",95572879,Michael,,Waterfront Communities-The Island,43.6466,-79.39554,Entire home/apt,,28,3,2019-08-05,0.05,1,0,0,
31258672,Dundas West Studio Apartment,68555596,Bradley,,Dufferin Grove,43.65078,-79.44158,Entire home/apt,,28,13,2020-03-02,0.23,1,0,0,
31259259,Private room in Bayview Village Condo,128414005,Nghiem,,Bayview Village,43.76532,-79.38724,Private room,,28,0,,,1,0,0,
31267035,★Hip urban hideaway★Walk everywhere★Authentic TO★,21943006,Gem & John,,Little Portugal,43.64479,-79.42819,Entire home/apt,150,28,110,2023-02-11,1.71,1,171,0,
31283714,Centrally located 2-BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.64621,-79.39104,Entire home/apt,129,30,1,2020-08-08,0.02,51,174,0,
31285103,Beautiful and Stylish 2-BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.64206,-79.38118,Entire home/apt,,28,1,2019-02-17,0.02,51,53,0,
31289531,"Spacious, 3 Bedroom Home - 5 Minutes from Subway",234139560,Kevin,,Willowdale West,43.76837,-79.42013,Entire home/apt,,28,25,2020-07-17,0.40,2,0,0,
31292896,"Upper Beach, Renovated Stylish 1BR Apartment",21040346,Iwona,,East End-Danforth,43.67996,-79.30543,Entire home/apt,150,28,82,2024-04-27,1.28,1,360,10,STR-2205-JBMPHM
31295216,Downtown Toronto Home - Free Parking!,72759257,Angeli,,Moss Park,43.66248,-79.37486,Private room,,28,16,2019-05-01,0.25,1,0,0,
31305107,Sunny Greektown Studio with Keyboard!,36082851,Joseph,,Playter Estates-Danforth,43.6778,-79.35884,Entire home/apt,,28,0,,,1,0,0,
31307779,Charming 2-BR Condo in DT Toronto,785826,Sky View,,Waterfront Communities-The Island,43.64384460449219,-79.3918228149414,Entire home/apt,138,30,2,2019-12-30,0.04,51,134,0,
31309101,Welcome and Feel like your own home,234340660,Thuong,,Humber Summit,43.7517,-79.56877,Private room,,30,0,,,1,0,0,
31310838,"New、clean and comfortable Suit, good location!",231531116,Vella,,L'Amoreaux,43.79138,-79.32848,Private room,67,28,4,2022-02-07,0.06,6,280,0,
31314156,"Bright, Cozy, Modern Basement Studio",2165178,Soo Ha,,Keelesdale-Eglinton West,43.68936,-79.4673,Entire home/apt,85,30,32,2024-02-01,0.50,6,175,3,STR-2010-HTDRPL
31316479,"Large private bright Room, Roncesvalles Village",158892553,Kel,,High Park-Swansea,43.63889,-79.44678,Private room,,30,5,2020-09-11,0.08,4,0,0,
31320189,New Large Bright Close to Subway Beautiful Suite,177942493,Jessica,,Dovercourt-Wallace Emerson-Junction,43.66571,-79.43025,Entire home/apt,214,2,159,2024-04-22,2.51,1,59,30,STR-2010-GFLXPF
31320962,Quiet Stylish Location with Balcony in the Heart of Downtown,7127968,Sal,,Church-Yonge Corridor,43.66018,-79.38247,Entire home/apt,100,28,87,2024-04-06,1.35,2,54,5,
31330515,Cozy room w/ private deck on Roncesvalles ave,158892553,Kel,,Roncesvalles,43.64091,-79.44566,Private room,,30,2,2019-03-01,0.03,4,0,0,
31334609,"Clean, white, bright and close to TTC subway",234576740,Dan,,Woodbine Corridor,43.68345,-79.31484,Entire home/apt,52,28,43,2023-09-02,0.67,3,56,2,STR-2009-GPCHBG
31335288,Apartment room close to Airport and Humber college,234585455,Samy,,West Humber-Clairville,43.73179,-79.61024,Private room,,28,3,2019-09-05,0.05,1,0,0,
31354275,Cozy single room great for single travellers,48821560,Julie,,O'Connor-Parkview,43.70758,-79.30075,Private room,54,28,134,2023-11-30,2.08,3,154,1,STR-2011-GKBDVF
31355802,Luxurious 1B in downtown Toronto wth CN Tower view,130571947,Chrismos,,Waterfront Communities-The Island,43.6457,-79.3926,Entire home/apt,145,120,0,,,1,179,0,
31358080,Private room with private washroom in luxury condo,117996470,Vish,,Newtonbrook West,43.78216,-79.41631,Private room,,90,0,,,1,0,0,
31358636,Luxurious Open Concept Gem In The Heart of City,196132625,Jon,,Waterfront Communities-The Island,43.64289,-79.37853,Entire home/apt,175,30,0,,,1,364,0,
31362887,Furnished 1 BR Suite in Avondale Harrison,102901292,Pelican Suites North York,,Willowdale East,43.75786,-79.40315,Entire home/apt,,28,0,,,2,0,0,
31364175,Dream Suite in Harbourfront core Amazing Lake view,133467024,Jie,,Waterfront Communities-The Island,43.6419562,-79.3735822,Entire home/apt,300,28,110,2023-08-15,1.70,1,186,14,STR-2203-FSVVHC
31375026,Nice & clean - Central location Basement Apt-1 BDR,3068938,Carlos,,Regent Park,43.66302,-79.35898,Entire home/apt,,28,3,2019-10-01,0.05,2,0,0,
31378871,Private basement apartment in Toronto,234998999,Renata,,Humber Heights-Westmount,43.68775,-79.51999,Entire home/apt,450,1,31,2020-02-17,0.48,1,173,0,STR-2012-FJJPHB
31390246,Single Room - Riverdale Temenos,119352112,Karen,,North Riverdale,43.67215,-79.343,Private room,55,28,52,2023-09-01,0.80,4,365,2,
31392632,Spacious 3br House close to Downtown ☆☆☆☆☆,85699941,Teresa,,North Riverdale,43.67131,-79.34677,Entire home/apt,,28,1,2019-04-08,0.02,1,0,0,
31393229,Luxury 1 Bedroom Suite - Downtown Core,22773087,Calvin,,Waterfront Communities-The Island,43.648244495453376,-79.39323868087025,Entire home/apt,99,28,61,2024-05-01,0.95,7,268,3,
31409530,Private room in Toronto,141360071,Shrmila,,Eglinton East,43.741,-79.25607,Private room,,28,1,2019-03-31,0.02,3,0,0,
31419136,Cozy room,234236302,C,,L'Amoreaux,43.7972,-79.32353,Private room,,28,0,,,1,0,0,
31441404,Bright 2 Bedroom + Parking close to 401,1684087,Pouneh,,Willowdale East,43.75734,-79.40425,Entire home/apt,195,28,12,2024-04-05,0.21,22,334,2,
31444113,Casa D&D - Ground Floor Lakeside Luxury,14858918,Desirée,,Centennial Scarborough,43.77512,-79.13634,Entire home/apt,165,2,85,2023-08-17,1.34,1,172,10,STR-2011-HFPDVJ
31445213,Lake Side Living,235548164,Dean,,New Toronto,43.59985,-79.50138,Entire home/apt,343,30,7,2020-06-20,0.11,1,358,0,
31448839,Trendy Condo in Toronto near airport and downtown!,7811697,Brenna,,Etobicoke West Mall,43.6392338573601,-79.56182321148381,Entire home/apt,250,2,29,2024-01-21,1.75,1,334,19,STR-2211-HFXPHW
31448951,Cozy Furnished Bachelor In The Village,221963435,Stephanie,,North St.James Town,43.66951,-79.37893,Entire home/apt,,60,3,2024-03-29,0.05,1,0,1,
31462095,"Rare Find - Best Lake View, Steps to CN Tower MTCC",230848432,Michael,,Waterfront Communities-The Island,43.63957,-79.38374,Entire home/apt,,30,61,2020-07-09,0.95,1,0,0,
31462642,King West Penthouse w/ Unobstructed CN Tower View,235663293,Mi-H,,Waterfront Communities-The Island,43.64209,-79.39962,Entire home/apt,200,28,18,2024-04-29,0.28,2,134,16,STR-2201-HTFDVL
31466575,"1 min away from CN Tower, UnionStation",235652594,Alice,,Waterfront Communities-The Island,43.64074,-79.37926,Private room,84,28,44,2023-11-10,0.68,2,53,4,
31473983,Spacious Two Bedroom Park View Apartment,5669086,Dessa,,Corso Italia-Davenport,43.67564,-79.45134,Entire home/apt,,28,2,2019-01-27,0.03,1,0,0,
31485290,Gorgeous midtown 1bdrm+den condo (Yonge-Eglinton),235882738,Nick,,Mount Pleasant West,43.707271,-79.397796,Entire home/apt,230,182,30,2023-10-22,0.75,1,364,3,STR-2101-FVCRVD
